Net,proc,Blue_Acts,Blue_Acts_Extended,Red_acts,Red_acts_Target,Red_Fsm,Green_Acts
0,0,DeployDecoy,DeployDecoy admin_network_subnet_user_host_1,ExploitRemoteService,admin_network_subnet_user_host_6,None,"[{'act': '[GreenAccessService 10.0.9.252 54746]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.252 53450]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.253 55330]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.23.253 53994]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
1,0,Remove,Remove admin_network_subnet_user_host_7,AggressiveServiceDiscovery,admin_network_subnet_server_host_0,"{'hosts': ['admin_network_subnet_user_host_6'], 'state': ['SD']}","[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.230.254 55604]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.60.249 54536]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,AllowTrafficZone,AllowTrafficZone admin_network_subnet (10.0.52.0/24) <- public_access_zone_subnet (10.0.64.0/24),Sleep,,"{'hosts': ['admin_network_subnet_server_host_0'], 'state': ['SD']}","[{'act': '[GreenAccessService 10.0.60.249 56587]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.254 58093]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.60.251 50713]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Analyse,Analyse admin_network_subnet_user_host_2,Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.251 55633]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.23.253 57121]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,AllowTrafficZone,AllowTrafficZone admin_network_subnet (10.0.52.0/24) <- office_network_subnet (10.0.168.0/24),Sleep,,None,"[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.252 59369]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.251 53493]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,1,Remove,Remove admin_network_subnet_user_host_1,ExploitRemoteService,admin_network_subnet_server_host_2,None,"[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.252 56351]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.64.78]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Monitor,Monitor,Sleep,,"{'hosts': ['admin_network_subnet_server_host_2'], 'state': ['UD']}","[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.64.78]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.230.254 59075]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.60.251 55909]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.9.253 59739]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,DeployDecoy,DeployDecoy admin_network_subnet_user_host_2,Impact,,None,"[{'act': '[GreenAccessService 10.0.230.254 53266]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.168.254 55707]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Analyse,Analyse admin_network_subnet_user_host_7,DiscoverRemoteSystems,,"{'hosts': ['office_network_subnet_user_host_0'], 'state': ['RD']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.64.78]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Restore,Restore admin_network_subnet_user_host_8,AggressiveServiceDiscovery,public_access_zone_subnet_user_host_1,"{'hosts': ['admin_network_subnet_user_host_0', 'admin_network_subnet_user_host_1', 'admin_network_subnet_user_host_2', 'admin_network_subnet_user_host_3', 'admin_network_subnet_user_host_4', 'admin_network_subnet_user_host_5', 'admin_network_subnet_user_host_6', 'admin_network_subnet_user_host_7', 'admin_network_subnet_user_host_8', 'admin_network_subnet_server_host_0', 'admin_network_subnet_server_host_1', 'admin_network_subnet_server_host_2', 'admin_network_subnet_server_host_3', 'admin_network_subnet_server_host_4', 'admin_network_subnet_server_host_5'], 'state': ['KD', 'KD', 'KD', 'KD', 'SD', 'KD', 'SD', 'SD', 'KD', 'SD', 'SD', 'UD', 'KD', 'SD', 'KD']}","[{'act': '[GreenAccessService 10.0.168.254 56662]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.99.254 57667]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.99.254 49306]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,DeployDecoy,DeployDecoy admin_network_subnet_server_host_1,Sleep,,"{'hosts': ['public_access_zone_subnet_user_host_1'], 'state': ['SD']}","[{'act': '[GreenAccessService 10.0.23.253 57434]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.252 51217]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.9.254 52258]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.64.162]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Restore,Restore admin_network_subnet_server_host_5,Sleep,,None,"[{'act': '[GreenAccessService 10.0.230.254 58897]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.60.253 59429]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.230.253 52404]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.248 51589]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Remove,Remove admin_network_subnet_user_host_7,StealthServiceDiscovery,office_network_subnet_user_host_9,None,"[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.252 52348]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.60.254 50019]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.9.254 59030]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.9.253 49273]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
1,0,Analyse,Analyse admin_network_subnet_user_host_7,AggressiveServiceDiscovery,admin_network_subnet_user_host_2,"{'hosts': ['office_network_subnet_user_host_9'], 'state': ['S']}","[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.250 52435]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.64.162]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,1,DeployDecoy,DeployDecoy admin_network_subnet_server_host_4,AggressiveServiceDiscovery,office_network_subnet_user_host_7,"{'hosts': ['admin_network_subnet_user_host_2'], 'state': ['SD']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.9.254 56965]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.64.254 52700]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,AllowTrafficZone,AllowTrafficZone admin_network_subnet (10.0.52.0/24) <- restricted_zone_b_subnet (10.0.23.0/24),AggressiveServiceDiscovery,office_network_subnet_user_host_1,"{'hosts': ['office_network_subnet_user_host_7'], 'state': ['S']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.253 53406]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.64.78]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.9.252 51998]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
1,0,DeployDecoy,DeployDecoy admin_network_subnet_user_host_0,AggressiveServiceDiscovery,admin_network_subnet_user_host_8,"{'hosts': ['office_network_subnet_user_host_1'], 'state': ['S']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.9.253 59627]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.60.253 54552]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.99.254 51796]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
1,0,Analyse,Analyse admin_network_subnet_server_host_0,AggressiveServiceDiscovery,admin_network_subnet_user_host_5,"{'hosts': ['admin_network_subnet_user_host_8'], 'state': ['SD']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.64.5]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.250 49678]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.60.250 59947]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.9.253 58622]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Sleep,Sleep,DiscoverRemoteSystems,,"{'hosts': ['admin_network_subnet_user_host_5'], 'state': ['SD']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.253 49323]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.64.254 59696]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.64.162]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Analyse,Analyse admin_network_subnet_server_host_0,AggressiveServiceDiscovery,office_network_subnet_user_host_2,"{'hosts': ['public_access_zone_subnet_user_host_2', 'public_access_zone_subnet_user_host_1', 'public_access_zone_subnet_user_host_0', 'public_access_zone_subnet_user_host_3', 'public_access_zone_subnet_user_host_4', 'public_access_zone_subnet_user_host_5', 'public_access_zone_subnet_user_host_6', 'public_access_zone_subnet_server_host_0'], 'state': ['KD', 'SD', 'KD', 'KD', 'KD', 'KD', 'KD', 'KD']}","[{'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.64.78]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Restore,Restore admin_network_subnet_user_host_8,AggressiveServiceDiscovery,public_access_zone_subnet_user_host_2,"{'hosts': ['office_network_subnet_user_host_2'], 'state': ['S']}","[{'act': '[GreenAccessService 10.0.60.250 57609]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.64.78]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.64.162]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.64.161]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Restore,Restore admin_network_subnet_user_host_3,Sleep,,"{'hosts': ['public_access_zone_subnet_user_host_2'], 'state': ['SD']}","[{'act': '[GreenAccessService 10.0.9.252 56602]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.249 59943]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.254 54320]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.52.252 56363]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.23.253 53879]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.60.249 50352]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Remove,Remove admin_network_subnet_server_host_2,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.230.253 56183]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.64.55]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.52.250 49738]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
0,0,Analyse,Analyse admin_network_subnet_user_host_0,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.64.182]', 'hostname': 'public_access_zone_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.250 56611]', 'hostname': 'public_access_zone_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.60.250 50331]', 'hostname': 'public_access_zone_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.23.254 55081]', 'hostname': 'public_access_zone_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.64.140]', 'hostname': 'public_access_zone_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'public_access_zone_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.52.251 53364]', 'hostname': 'public_access_zone_subnet_user_host_6'}]"
